query,mode,total_weight,growbuffer_stack_percent,register_update_stack_percent,selective_claim_stack_percent,metrics_trace_stack_percent,static_getbuffer_stack_percent,mutex_stack_percent,unknown_stack_percent
q06,selective-base,350375420566,0.5273679534983069,0.540308341247755,0.008086918584136992,0.016992364619590958,0.0,0.2499880909411589,72.43509478975933
q06,selective-gate-cost,345142993164,0.8800356383178092,0.8800356383178092,0.01750651590695608,0.00427230692555112,0.0,0.2471640429897561,72.4885145639097
q06,selective-gate,343861579754,0.6835678119903877,0.6835678119903877,0.014959893756319429,0.011749119523298542,0.0,0.3267761172399281,72.90392737227103
q06,static-locked,412226963623,0.0,0.0,0.0,0.0,0.008334524917545461,0.1650306845580741,76.96911407429756
q06,static-lockfree,416664228398,0.0,0.0,0.0,0.0,0.004555471217910558,0.1343298557574679,76.45927647277944
q07,dynamic,56647911210,0.0,0.00966842004058423,0.0,0.0,0.0,0.06687888077559356,66.21428398118688
q07,legacy,56419152081,0.0,0.0,0.0,0.0,0.0,0.06524125167133775,66.38283643155414
q07,selective-4,62312365414,0.0,0.0,0.0,0.0,0.0,1.380393846847523,71.30163767786894
q07,selective-all,65888443116,0.0,0.0,0.13832256870836335,0.13225012290332896,0.0,1.1643020501325394,72.42416952998565
q07,selective-base,63038024736,0.0,0.0,0.01848374064510599,0.10151826816910622,0.0,1.0268676655255786,70.70983231418491
q07,selective-gate-cost,60916968599,0.0,0.0,0.09256910561522211,0.1524670960096407,0.0,0.9173475960016393,69.68044526381243
q07,selective-gate,59919265716,0.0,0.0,0.08925338179790053,0.0,0.0,0.8032011010967509,68.46710249495808
q07,static-locked,117544935750,0.0,0.0,0.0,0.0,0.010984857763215035,0.0029385783215250087,84.07489959855629
q07,static-lockfree,118761073026,0.0,0.0,0.0,0.0,0.010625804969981443,0.024642409549123032,83.48562811679356
q08,dynamic,35996147869,0.0,0.0,0.0,0.0,0.0,0.3785145885494584,84.0626805932738
q08,legacy,35013277083,0.0,0.0,0.0,0.0,0.0,0.08936222086789922,81.39634624728508
q08,selective-4,36681095630,0.0,0.0,0.0,0.0,0.0,0.5416546032433764,83.12209056281125
q08,selective-all,36672071076,0.0,0.0,0.2691348486848684,0.10786176193328449,0.0,0.5712749944387678,85.38167512849199
q08,selective-base,38388182848,0.0,0.0,0.23909264828559565,0.16860956470976118,0.0,0.5247980786110483,82.75142515544997
q08,selective-gate-cost,37885644264,0.0,0.0,0.11498761825569782,0.08827430983344461,0.0,0.7708578530826485,84.77581792774023
q08,selective-gate,36743209717,0.0,0.0,0.2921690533484647,0.4744577524465485,0.0,0.721917965368371,83.31028673261838
q08,static-locked,96100003542,0.0,0.0,0.0,0.0,0.051690565212403936,0.0,93.8335871846143
q08,static-lockfree,96939714123,0.0,0.0,0.0,0.0,0.035113336477153825,0.0734844017691389,92.77482705167354
q09,dynamic,296565417826,0.0,0.0,0.0,0.0,0.0,0.22095810320826656,83.97326694514108
q09,legacy,296594320282,0.0,0.0,0.0,0.0,0.0,0.27096095239986057,83.5918327610829
q09,selective-4,296796435322,0.0,0.0,0.0,0.0,0.0,0.3843192135250857,83.80802339763217
q09,selective-all,299823374954,0.0,0.0,0.0581694212556836,0.03408711612818049,0.0,0.29183615658193585,83.59415780022265
q09,selective-base,298119407962,0.0,0.0,0.02019377450517198,0.0,0.0,0.24285695283961037,84.35110753274185
q09,selective-gate-cost,293175367126,0.0,0.0,0.02316778270488482,0.026733294740385213,0.0,0.2808950953393271,83.95870278051432
q09,selective-gate,297705371440,0.0,0.0,0.02566660138861484,0.031959488517047364,0.0,0.3539645226765345,83.72506482780578
q09,static-locked,357641283966,0.0,0.0,0.0,0.0,0.011271018142254558,0.21197701271871963,86.54461199994606
q09,static-lockfree,357145855741,0.0,0.0,0.0,0.0,0.010157651115601442,0.22659231263399401,86.68589980630112
q10,dynamic,400920407595,0.0,0.0,0.0,0.0,0.0,0.2919535034451057,84.0914224944045
q10,legacy,401279223273,0.0,0.0,0.0,0.0,0.0,0.17465946437081784,84.1192866308342
q10,selective-4,402527699464,0.0,0.033780555271367356,0.0,0.0,0.0,0.2677439546235222,84.2406365545849
q10,selective-all,401353288074,0.0,0.009304166705397694,0.024200196157877708,0.0,0.0,0.3387768854529242,84.24434989272075
q10,selective-base,403409709660,0.0,0.019524804216136577,0.04259143220543969,0.043380166567505915,0.0,0.3474761775519531,84.2398377665266
q10,selective-gate-cost,403166620013,0.0,0.007208521379836181,0.02655941282950143,0.020101113529038404,0.0,0.31838249380829453,84.52566075113353
q10,selective-gate,402431405476,0.0,0.0,0.03636996069600457,0.013626052354224191,0.0,0.3365256596706556,84.39883831289497
q10,static-locked,462095355637,0.0,0.0,0.0,0.0,0.08052835837032692,0.14847663726336394,86.53737436589401
q10,static-lockfree,458632965406,0.0,0.0,0.0,0.0,0.018500855891352364,0.17402309803296984,86.40679558744505
q11,dynamic,182555608702,0.1589485626123198,0.1589485626123198,0.0,0.0,0.0,0.07231505015849655,92.40785787654184
q11,legacy,184888101401,0.0,0.0,0.0,0.0,0.0,0.0902329061393551,90.67702040564804
q11,selective-4,186508360338,0.11554344138217888,0.11554344138217888,0.01855576711804313,0.0,0.0,0.3198091377346544,90.7200082550543
q11,selective-all,184885218011,0.125368784748497,0.125368784748497,0.06388369998999746,0.061910412974816545,0.0,0.23812662944952476,90.83697179620273
q11,selective-base,186477761117,0.11769226243675247,0.11769226243675247,0.05898639727392797,0.04657327795002283,0.0,0.38954828213763704,91.24813770326193
q11,selective-gate-cost,184392876806,0.2692329913168566,0.2692329913168566,0.07767697130225552,0.0772803008816462,0.0,0.4084131356073594,91.02761070678102
q11,selective-gate,187782879583,0.24154433301227454,0.24154433301227454,0.06144317695852681,0.03160351579003723,0.0,0.4779082406196334,91.51163355658595
q11,static-locked,243883184475,0.0,0.0,0.0,0.0,0.0,0.059787930567614424,93.3095011051602
q11,static-lockfree,242658731963,0.0,0.0,0.0,0.0,0.014086718299184092,0.025298192034301215,93.07674587265147
q12,dynamic,195231388345,0.1774644702048359,0.20117128415127544,0.0,0.0,0.0,0.027587411766402763,92.38031111077689
q12,legacy,193787285074,0.0,0.0,0.0,0.0,0.0,0.10886671224040248,91.84099044941863
q12,selective-4,194203665486,0.04941650599633935,0.04941650599633935,0.0,0.0,0.0,0.3305429757947983,92.06963693632741
q12,selective-all,195463148177,0.12999827198623806,0.1460120419945138,0.04765722534850749,0.07884457834499069,0.0,0.36431308901009096,92.33956336544777
q12,selective-base,201535729460,0.13071632941010916,0.13071632941010916,0.031241058927219366,0.0,0.0,0.380215611918127,91.92771111177638
q12,selective-gate-cost,195916438765,0.18352528315976813,0.18352528315976813,0.0456664344064135,0.023508124326026614,0.0,0.38937745949692204,91.9052339589417
q12,selective-gate,198363956376,0.05141930261093574,0.05141930261093574,0.10985523982338016,0.053054010377024806,0.0,0.3590921440636189,91.80609793182843
q12,static-locked,255361943465,0.0,0.0,0.0,0.0,0.0,0.05800043890263552,94.46278543657073
q12,static-lockfree,255003485872,0.0,0.0,0.0,0.0,0.011864062130972594,0.03786878233047843,94.6602264563415
